payment_id,created_at,amount,log_amount,amount_vs_merchant_avg_ratio,hour_of_day,day_of_week,is_night_txn,retry_count,checkout_latency_ms,is_foreign_bin,is_first_txn_for_device,account_age_implausible,account_age_days_at_txn,refund_window_days,delivery_sla_days_filled,is_physical_goods,phone_verified,method,merchant_category,email_domain_type,txns_last_24h,txns_last_7d,distinct_devices_30d,amount_vs_own_avg,has_prior_history,ip_state_changed_from_prev_txn,prior_disputes_before_this_txn,merchant_dispute_rate_trailing_90d,is_disputed
pay_cr0u94pzxo2kx2,2026-05-17 21:39:36,159.0,5.075173815233827,0.6118443837303267,21,6,0,0,4417,0,0,0,218,2,0,0,1,card,gaming,corporate,0.0,1.0,1.0,0.2140837484852565,1,1,0,0.004325883201153569,0
pay_3mwiicfbkyts54,2026-05-17 21:41:00,453.35,6.118867826141356,0.37183609192762584,21,6,0,0,1406,0,0,0,460,15,3,1,1,wallet,d2c,personal,0.0,0.0,1.0,0.16861810147956946,1,1,0,0.006276150627615063,0
pay_hwvs46jx18cfal,2026-05-17 21:41:36,460.0,6.133398042996649,1.1241721449693296,21,6,0,0,1877,0,0,0,540,14,0,0,0,wallet,subscription,disposable,0.0,0.0,0.0,1.0,1,1,1,0.006230529595015576,0
pay_plgpzcwg9jmehh,2026-05-17 21:43:03,1283.15,7.1578522998566045,0.8032539563301282,21,6,0,0,3312,0,1,0,199,21,3,1,0,card,d2c,personal,0.0,0.0,1.0,0.33836380800691945,1,1,0,0.005412719891745603,0
pay_sqqs1aet6dntp3,2026-05-17 21:44:38,1089.92,6.9947766559217674,1.2275256222547586,21,6,0,1,2331,0,1,0,1550,30,5,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.00436109899694723,0
pay_9124wxa1otgy11,2026-05-17 21:45:43,411.72,6.022769396936394,0.32055434444098413,21,6,0,0,1836,1,0,0,130,15,7,1,0,card,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.003896736483195324,0
pay_h0wtuf85afdrzs,2026-05-17 21:46:22,367.46,5.909332157569363,0.28609467455621296,21,6,0,0,951,0,1,0,201,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.003896736483195324,0
pay_d3f8e0j2dp248n,2026-05-17 21:49:57,279.0,5.634789603169249,0.5689581336541795,21,6,0,0,1174,0,1,0,1211,3,0,0,1,wallet,gaming,corporate,0.0,0.0,0.0,1.0,0,0,0,0.009009009009009009,0
pay_343cdn7s3uqdo2,2026-05-17 21:50:42,4151.17,8.33138636813085,0.9828837019884171,21,6,0,0,7431,0,0,0,1109,7,0,0,0,netbanking,edtech,personal,0.0,0.0,0.0,1.0,1,1,0,0.0055147058823529415,1
pay_5c9xsuutoed30e,2026-05-17 21:50:52,263.0,5.575949103146316,0.5036673880153973,21,6,0,0,1295,0,0,0,162,0,0,0,1,upi,subscription,disposable,0.0,1.0,1.0,0.0939628007345533,1,0,0,0.00906555090655509,0
pay_j8k5icbckdm32d,2026-05-17 21:52:02,1763.48,7.4756113083953775,0.9672125752772507,21,6,0,0,1334,0,1,0,624,14,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.007874015748031496,0
pay_o7tkj7u1rlzroo,2026-05-17 21:54:20,1030.0,6.93828448401696,2.809601745771958,21,6,0,0,3876,0,0,0,238,5,0,0,0,card,subscription,disposable,0.0,0.0,0.0,1.0,1,1,0,0.006237006237006237,0
pay_f4guld6tuwc53g,2026-05-17 21:57:03,1349.34,7.208111691574973,0.8693248806509596,21,6,0,0,3512,0,0,0,232,15,4,1,1,card,d2c,disposable,0.0,1.0,1.0,0.7690475104869596,1,1,1,0.008290155440414507,0
pay_sx36rcxwt7jirq,2026-05-17 21:58:35,1198.1,7.089326554385387,0.9328090937402677,21,6,0,1,950,0,0,0,239,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.003896736483195324,0
pay_traja4e3jnefqc,2026-05-17 22:00:03,4011.13,8.297077551348492,0.3544863472828455,22,6,0,0,2513,0,0,0,87,1,1,1,1,upi,travel,corporate,0.0,0.0,1.0,17.98713004484305,1,0,0,0.016333938294010888,0
pay_rtu8xb1ypm5rjz,2026-05-17 22:00:31,460.0,6.133398042996649,1.1241721449693296,22,6,0,1,4735,0,0,0,2162,14,0,0,1,card,subscription,personal,0.0,0.0,1.0,4.791666666666667,1,1,0,0.006230529595015576,0
pay_h3ksva4i3711vu,2026-05-17 22:01:04,8378.32,9.033522044598921,0.7404397397159429,22,6,0,0,13297,0,1,0,406,1,1,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.016333938294010888,0
pay_fmbdv074semg93,2026-05-17 22:01:43,22452.35,10.019195102528109,1.5032502291463434,22,6,0,0,5066,0,1,0,631,14,2,1,0,netbanking,travel,disposable,0.0,0.0,0.0,1.0,0,0,0,0.02131979695431472,0
pay_1mtotlop0alz6f,2026-05-17 22:05:05,5057.99,8.52892213761475,1.148444329403003,22,6,0,0,4603,0,0,0,722,15,0,0,1,netbanking,edtech,personal,2.0,2.0,1.0,3.2292497310549346,1,1,0,0.010648596321393998,0
pay_jk38cmb3yk5ks3,2026-05-17 22:12:55,1765.31,7.476647903697769,0.9682162719524369,22,6,0,0,1317,0,0,0,322,14,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.007874015748031496,0
pay_zsnplfapf2ysza,2026-05-17 22:16:14,3956.34,8.283327361373752,1.805278479972987,22,6,0,0,7973,0,1,0,1540,14,5,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.0070140280561122245,0
pay_bb3bb3c4w1mivs,2026-05-17 22:17:34,2011.18,7.606973990438711,1.5658517595764558,22,6,0,0,952,0,0,0,308,15,7,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.003896736483195324,0
pay_odabda046duhuz,2026-05-17 22:23:10,748.05,6.618805736963391,0.8424935240455006,22,6,0,1,2140,0,0,0,417,30,5,1,1,upi,d2c,corporate,0.0,0.0,1.0,1.7236175115207373,1,0,0,0.00436109899694723,0
pay_71pxxcxmdkcpxp,2026-05-17 22:24:35,5424.87,8.598933534214575,1.015132859281437,22,6,0,0,10724,0,0,0,727,14,0,0,1,emi,edtech,personal,0.0,0.0,0.0,1.0,1,1,0,0.00823045267489712,0
pay_xx3drba64uwy5s,2026-05-17 22:28:09,691.58,6.540423754854876,0.5384459669884771,22,6,0,0,1698,0,0,0,231,15,7,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,1,0,0,0.003896736483195324,0
pay_i4rxp11unhey5d,2026-05-17 22:29:45,4504.13,8.412972026451838,0.9714315908889939,22,6,0,0,9905,0,0,0,500,30,0,0,1,netbanking,edtech,personal,0.0,0.0,1.0,3.7220754268714686,1,1,0,0.016728624535315983,0
pay_21whsvi8zz9jdv,2026-05-17 22:33:19,810.0,6.698268054115413,0.8700696055684455,22,6,0,0,2273,0,1,0,454,1,2,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.010232558139534883,0
pay_09dxyu1hz9xuvb,2026-05-17 22:38:41,83.0,4.430816798843313,0.23429119855473382,22,6,0,1,1418,0,1,0,1634,3,0,0,1,card,gaming,corporate,0.0,0.0,0.0,1.0,1,1,0,0.003436426116838488,0
pay_crary4eiwtp116,2026-05-17 22:38:50,1085.81,6.9910020788348515,0.6797188000801282,22,6,0,0,3363,0,0,0,416,21,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,0,0,0.005412719891745603,0
pay_h2lib4mwopf3ne,2026-05-17 22:44:03,1493.0,7.309212365692763,1.2347108394875907,22,6,0,0,1649,0,0,0,1017,21,5,1,1,upi,d2c,personal,0.0,0.0,1.0,4.451312834171453,1,1,0,0.0034770514603616135,0
pay_f07df2t2clqgg0,2026-05-17 22:53:22,1675.0,7.424165281042028,4.728165753966014,22,6,0,0,3034,0,1,0,201,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.003436426116838488,0
pay_hmxi3a5xtpb1gx,2026-05-17 22:55:57,23950.24,10.083775376029077,2.538607648605105,22,6,0,0,6442,0,0,0,257,2,7,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,1,1,0,0.013853904282115869,0
pay_2kvovy87zw1xm3,2026-05-17 22:58:36,990.52,6.899239119213798,0.6200671073717948,22,6,0,0,2284,0,0,0,303,21,3,1,1,upi,d2c,personal,0.0,0.0,1.0,0.30852178842467065,1,1,0,0.005412719891745603,0
pay_i1gkd5xz63q2ih,2026-05-17 22:58:45,1580.0,7.365812837209472,1.697172810861906,22,6,0,0,1964,0,0,0,2014,1,2,1,1,wallet,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.010232558139534883,0
pay_jvuqkpr0jvabup,2026-05-17 22:59:30,5797.31,8.665321774764967,3.6291253505608974,22,6,0,1,1646,0,0,0,263,21,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.005412719891745603,0
pay_ycc5e29b1rmz7v,2026-05-17 23:13:50,3919.82,8.274056094582123,0.8454100966443011,23,6,0,2,4597,1,0,0,199,30,0,0,0,card,edtech,corporate,0.0,0.0,1.0,40.83145833333334,1,1,0,0.016728624535315983,0
pay_dri0qtm7n9g2ls,2026-05-17 23:15:43,232.0,5.4510384535657,0.5898355070805685,23,6,0,0,3042,0,0,0,194,5,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.007481296758104738,0
pay_xr3tlbr2lmnfnp,2026-05-17 23:32:27,83.0,4.430816798843313,0.23429119855473382,23,6,0,1,1504,0,0,0,485,3,0,0,1,upi,gaming,corporate,0.0,0.0,1.0,0.0187434228651693,1,1,0,0.003436426116838488,0
pay_qx5vab52g8x0q1,2026-05-17 23:36:46,4427.81,8.395886203928724,1.0053585092445638,23,6,0,0,3971,0,0,0,189,15,0,0,1,netbanking,edtech,disposable,0.0,0.0,0.0,1.0,1,1,0,0.010648596321393998,0
pay_ggejjr45rl59pt,2026-05-17 23:36:50,260.0,5.564520407322694,0.6023956812863465,23,6,0,0,2330,0,0,0,197,3,0,0,1,upi,gaming,corporate,0.0,0.0,0.0,1.0,1,1,0,0.00825082508250825,0
pay_cir8fc7fpsmwti,2026-05-17 23:40:04,420.58,6.044009557771749,0.26328375400641024,23,6,0,0,2854,0,0,0,166,21,3,1,0,upi,d2c,personal,0.0,0.0,1.0,0.9966350710900473,1,1,0,0.005412719891745603,0
pay_1sl2thngv6kbej,2026-05-17 23:44:12,17686.23,9.780598189251414,1.5630326291853618,23,6,0,1,3026,0,1,0,193,1,1,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.016333938294010888,0
pay_hiax2q2osgdpc4,2026-05-17 23:44:46,1032.18,6.9403967036979,0.6461463341346154,23,6,0,0,3969,0,1,0,1040,21,3,1,1,card,d2c,personal,0.0,3.0,1.0,0.10118555324892436,1,1,0,0.005412719891745603,0
pay_vukxh330hdxzvh,2026-05-17 23:46:15,5340.56,8.58327302412263,2.453985700369438,23,6,0,0,1543,0,0,0,1031,15,7,1,1,upi,d2c,corporate,0.0,0.0,1.0,2.3601729433514773,1,0,0,0.009259259259259259,0
pay_699q5g8pta4hy2,2026-05-17 23:59:46,210.0,5.351858133476067,0.34798170610459334,23,6,0,0,875,0,1,0,38,5,3,1,1,wallet,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.003418803418803419,0
pay_p7tmn3xcokirfb,2026-05-18 00:14:38,848.19,6.744282953970788,0.9552764951007997,0,0,1,0,4182,0,0,0,1525,30,5,1,0,card,d2c,personal,0.0,0.0,1.0,0.791798136703945,1,1,0,0.0043535045711798,0
pay_i10x15j2tncb54,2026-05-18 00:20:00,1104.15,7.007736351345451,0.6322832977340535,0,0,1,1,1178,0,1,0,130,7,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.007331378299120235,0
pay_nyyc1mlw9s2lni,2026-05-18 00:25:33,108.0,4.6913478822291435,0.25022589838048237,0,0,1,0,1537,0,0,0,219,3,0,0,1,upi,gaming,personal,0.0,0.0,1.0,0.08268069176178774,1,1,0,0.008183306055646482,0
pay_uquz5n9efieelx,2026-05-18 00:28:07,924.94,6.8308094377304895,0.7649252805597135,0,0,1,1,4084,0,0,0,319,21,5,1,1,card,d2c,personal,0.0,2.0,1.0,0.07649105203382918,1,1,0,0.003453038674033149,0
pay_p68lq25r61at02,2026-05-18 00:31:21,18005.04,9.798462536147683,1.2054898710286044,0,0,1,2,2031,0,0,0,265,14,2,1,1,card,travel,personal,0.0,0.0,1.0,1.5326216582240015,1,1,0,0.02125506072874494,0
pay_kabkai59en5uha,2026-05-18 00:43:46,260.0,5.564520407322694,0.6023956812863465,0,0,1,0,2618,0,0,0,220,3,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.008183306055646482,0
pay_ecdor7ecc6kexi,2026-05-18 00:43:50,1400.0,7.244941546337007,2.9848200579907895,0,0,1,1,2618,0,0,0,586,14,0,0,1,card,subscription,corporate,0.0,0.0,1.0,0.835820895522388,1,1,0,0.007022471910112359,0
pay_6m96lkwpfdd8c4,2026-05-18 00:44:17,617.86,6.427879075860082,0.4810495172843351,0,0,1,1,2051,0,0,0,167,15,7,1,0,card,d2c,disposable,0.0,0.0,0.0,1.0,1,1,1,0.0039081582804103565,0
pay_2cdr5fxn388kj5,2026-05-18 00:45:55,334.0,5.814130531825066,0.942810365268447,0,0,1,1,2599,0,0,0,1566,3,0,0,1,card,gaming,corporate,0.0,0.0,2.0,0.23183335762724805,1,1,0,0.004273504273504274,0
pay_bmbxja7kjiuxzw,2026-05-18 00:47:24,4071.79,8.312083547271815,0.761936751497006,0,0,1,1,3922,0,1,0,266,14,0,0,1,netbanking,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.00819672131147541,0
pay_k6wyqklpx49tsg,2026-05-18 00:57:08,506.64,6.229772534941963,0.5706047978375943,0,0,1,0,4524,0,0,0,1311,30,5,1,1,wallet,d2c,disposable,0.0,0.0,1.0,0.04634548167229398,1,1,0,0.0043535045711798,0
pay_zhl9lb685vodyz,2026-05-18 01:18:13,1192.3,7.08447785737561,0.682761740604367,1,0,1,0,2987,0,1,0,1013,7,5,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.007331378299120235,0
pay_rulpiahvicdcb8,2026-05-18 01:37:39,460.0,6.133398042996649,1.1241721449693296,1,0,1,0,1414,0,0,0,811,14,0,0,1,upi,subscription,corporate,0.0,1.0,1.0,0.19558987354689478,1,1,0,0.006172839506172839,0
pay_ti51txn7xpsqww,2026-05-18 01:53:52,56702.96,10.945599328546896,2.613370818882577,1,0,1,0,6990,0,0,0,205,30,5,1,1,emi,travel,corporate,0.0,0.0,0.0,1.0,1,1,0,0.014234875444839857,0
pay_ti8z6v3bvg00cf,2026-05-18 02:09:16,221.0,5.402677381872279,0.4994688905462517,2,0,1,0,1764,0,0,0,162,14,0,0,1,upi,subscription,personal,0.0,0.0,1.0,3.453125,1,1,0,0.005813953488372093,0
pay_vss869yrcd5d7n,2026-05-18 02:41:39,2009.57,7.606173542940873,1.1507653367997297,2,0,1,0,2009,0,0,0,424,7,5,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.007331378299120235,0
pay_qhjinbvg40gkfa,2026-05-18 03:41:43,159.0,5.075173815233827,0.6118443837303267,3,0,1,0,2637,0,1,0,783,2,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.004301075268817204,0
pay_4oibvjcpgd1wb0,2026-05-18 04:02:21,1440.0,7.273092595999522,1.5467904098994585,4,0,1,0,1075,0,0,0,153,1,2,1,1,upi,ticketing,corporate,0.0,0.0,1.0,0.15450046993892938,1,1,0,0.010242085661080074,0
pay_6expw418m98y2z,2026-05-18 04:58:26,1391.0,7.238496840894365,1.5666178623718887,4,0,1,0,1088,0,1,0,32,30,5,1,0,upi,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.0043535045711798,0
pay_w9jwub8ficv3ar,2026-05-18 05:22:20,1446.35,7.277489577134502,1.6289559635094042,5,0,1,0,2025,0,0,0,358,30,5,1,1,upi,d2c,personal,0.0,1.0,1.0,0.19527616249633778,1,1,0,0.0043535045711798,0
pay_jznsv1vpdrz7q3,2026-05-18 06:11:39,493.0,6.202535517187923,1.114199832757023,6,0,0,0,4226,0,0,0,266,14,0,0,0,card,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.005813953488372093,0
pay_mk2751uhl0emq5,2026-05-18 06:13:33,302.66,5.715908654454042,0.34087171978826447,6,0,0,0,2784,0,0,0,353,30,5,1,1,card,d2c,personal,0.0,0.0,1.0,0.4518797216996626,1,1,0,0.0043535045711798,0
pay_lx5ra9iezdrups,2026-05-18 06:47:57,14299.37,9.568040690039144,1.2637165685843896,6,0,0,2,1743,0,1,0,14,1,1,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.016363636363636365,0
pay_xw7kvd83w4mcrq,2026-05-18 06:55:26,263.0,5.575949103146316,0.5036673880153973,6,0,0,0,2547,0,0,0,1202,0,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.009059233449477353,0
pay_wnhdnjrlpk3dts,2026-05-18 07:00:02,260.0,5.564520407322694,0.33469356229805747,7,0,0,0,5178,0,0,0,165,5,3,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.006006006006006006,0
pay_pc9e1man3ez01g,2026-05-18 07:08:14,262.0,5.572154032177765,0.5585877537097049,7,0,0,0,953,0,1,0,140,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.007022471910112359,0
pay_z3y41m2p3kgl45,2026-05-18 07:20:05,387.0,5.961005339623274,0.983906643276638,7,0,0,0,2494,0,0,0,203,5,0,0,1,upi,gaming,corporate,0.0,0.0,0.0,1.0,1,1,0,0.007481296758104738,0
pay_ip7guhrhwp8vi4,2026-05-18 07:33:50,8606.41,9.060378739160338,1.71525801385534,7,0,0,0,5499,0,1,0,342,30,0,0,1,netbanking,edtech,corporate,0.0,0.0,0.0,1.0,0,0,0,0.005943536404160475,0
pay_cf8a24urqdlgty,2026-05-18 07:42:31,15449.49,9.645395997033331,1.0343883550138022,7,0,0,0,9813,0,1,0,141,14,2,1,1,netbanking,travel,personal,0.0,1.0,1.0,59.42111538461538,1,1,0,0.02125506072874494,0
pay_jps62x9zr1t9fb,2026-05-18 07:45:49,108.0,4.6913478822291435,0.25022589838048237,7,0,0,0,4332,0,0,0,354,3,0,0,0,card,gaming,personal,0.0,1.0,2.0,0.1537071167818284,1,1,0,0.008183306055646482,0
pay_yu01ikc9861v7s,2026-05-18 07:56:36,979.57,6.888134035234967,0.5609434859044031,7,0,0,0,1494,0,1,0,1691,7,5,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,1,1,0,0.007331378299120235,0
pay_daqs8290lw84oo,2026-05-18 07:58:21,335.52,5.818657582682612,0.37788039193602885,7,0,0,0,6207,0,0,0,1777,30,5,1,1,card,d2c,personal,0.0,1.0,1.0,0.023267215846560642,1,1,0,0.0043535045711798,0
pay_t9hy7sosazbjvy,2026-05-18 07:59:58,2385.19,7.777453230669361,0.5144276289255681,7,0,0,0,2542,0,0,0,357,30,0,0,0,card,edtech,disposable,0.0,1.0,1.0,0.554461314584658,1,1,0,0.016605166051660517,0
pay_ufk759pkbr7ghs,2026-05-18 08:11:39,7790.25,8.96075658812306,1.7688189255280742,8,0,0,0,7380,0,0,0,266,15,0,0,1,netbanking,edtech,corporate,0.0,2.0,1.0,0.7108307419411352,1,1,0,0.010587102983638113,0
pay_zkcgdgc77xxfqu,2026-05-18 08:11:40,2911.84,7.976883829258008,0.5913410084624086,8,0,0,0,9151,0,0,0,827,14,0,0,1,card,edtech,personal,0.0,0.0,1.0,1.9515830674780839,1,1,0,0.007974481658692184,0
pay_hgoqcbz401rdim,2026-05-18 08:11:59,1100.0,7.00397413672268,1.3638674320856012,8,0,0,0,2644,0,0,0,147,5,2,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.008012820512820512,0
pay_hjb7ccmmiba81r,2026-05-18 08:17:20,1492.99,7.3092056722299334,0.9346141326121795,8,0,0,0,2133,0,1,0,1148,21,3,1,0,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.005376344086021506,0
pay_pceqck94dgauh7,2026-05-18 08:18:09,263.0,5.575949103146316,0.5036673880153973,8,0,0,0,5227,0,0,0,1792,0,0,0,0,card,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.009059233449477353,0
pay_sri2cqic60dzew,2026-05-18 08:19:04,1669.65,7.420968051240626,1.075687585767023,8,0,0,0,1990,0,0,0,153,15,4,1,0,wallet,d2c,corporate,0.0,1.0,1.0,2.5052892189961735,1,1,0,0.008255933952528379,0
pay_jldf2uk64nj4fx,2026-05-18 08:20:23,685.53,6.531649924180378,0.5669332362986792,8,0,0,0,2620,0,1,0,133,21,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.003453038674033149,0
pay_n6r6qgrij3alkp,2026-05-18 08:23:58,583.0,6.369900982828227,1.2429643527204501,8,0,0,0,1388,0,0,0,165,14,0,0,1,card,subscription,personal,0.0,1.0,1.0,0.6481690798519106,1,1,0,0.007022471910112359,0
pay_tu7708496kgy0h,2026-05-18 08:32:24,422.0,6.0473721790462776,0.9300685429660811,8,0,0,0,2530,0,0,0,78,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.006702412868632708,0
pay_1rlbnws99vtpaz,2026-05-18 08:37:25,1935.28,7.5685238854780605,1.2468221908682682,8,0,0,0,5545,0,0,0,126,15,4,1,1,card,d2c,disposable,0.0,0.0,0.0,1.0,1,1,0,0.008255933952528379,0
pay_k9geycikeyg6zn,2026-05-18 08:39:47,1511.42,7.321466295944152,1.176751790719402,8,0,0,0,2422,0,1,0,46,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0039081582804103565,0
pay_9nzz6ri5mvs1e3,2026-05-18 08:40:21,1173.72,7.068785100308469,0.9626810583815882,8,0,0,0,2785,0,1,0,1305,15,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.006263048016701462,0
pay_kr8ripxfhx3464,2026-05-18 08:49:53,260.0,5.564520407322694,0.6013646351335723,8,0,0,1,3685,0,0,0,803,2,0,0,1,upi,gaming,corporate,0.0,1.0,1.0,2.4761904761904763,1,1,0,0.01092896174863388,0
pay_2443u6h2ffrbc5,2026-05-18 08:51:04,1983.83,7.593288547136398,0.45043946587469713,8,0,0,0,1193,0,1,0,1071,15,0,0,1,card,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.010587102983638113,0
pay_3ng0mlp2os14oc,2026-05-18 08:53:54,1860.0,7.528869256642251,1.9979376127868007,8,0,0,1,14119,0,0,0,1485,1,2,1,1,netbanking,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.010242085661080074,0
pay_cq0vse465dnocc,2026-05-18 08:59:37,1005.29,6.914025579495496,1.1322108345534407,8,0,0,0,2837,1,0,0,131,30,5,1,1,card,d2c,personal,0.0,0.0,1.0,0.13281113759228041,1,1,0,0.0043535045711798,0
pay_mfhlenczd5j8a3,2026-05-18 09:06:59,828.0,6.720220155135295,2.1061199572671314,9,0,0,0,1515,0,0,0,359,5,2,1,0,wallet,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.007122507122507123,0
pay_c5gakx9xbtrprf,2026-05-18 09:10:22,1407.0,7.249925536717988,2.694524771626099,9,0,0,0,1416,0,0,0,218,0,0,0,1,wallet,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.009059233449477353,0
pay_9lmgg3koi4spy7,2026-05-18 09:14:20,66.0,4.204692619390966,0.25397314041636204,9,0,0,0,2123,0,0,0,128,2,0,0,1,upi,gaming,personal,0.0,1.0,2.0,0.02770495897777097,1,1,0,0.004301075268817204,0
pay_b4wltru2dxv956,2026-05-18 09:20:00,207.0,5.337538079701318,0.5058774652361984,9,0,0,1,1267,1,1,0,4,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.006172839506172839,0
pay_wamnl0hq8meq11,2026-05-18 09:25:59,1698.64,7.438171742913114,0.7750896629767197,9,0,0,0,1476,0,0,0,503,14,5,1,0,upi,d2c,personal,0.0,0.0,1.0,0.20969310915240846,1,1,0,0.007021063189568706,0
pay_a55yy5ulb796qj,2026-05-18 09:31:34,1756.0,7.471363088187097,2.625087826827919,9,0,0,0,2859,0,0,0,114,5,0,0,1,wallet,subscription,personal,0.0,0.0,2.0,0.15707274602994759,1,1,0,0.008152173913043478,0
pay_8j3k3xnvuhla1q,2026-05-18 09:33:50,470.0,6.154858094016418,1.2454290105463988,9,0,0,0,2282,0,0,0,172,14,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.00510204081632653,0
pay_wp4uidfw0yu7mh,2026-05-18 09:37:10,1268.57,7.146433539443415,1.0404766982168927,9,0,0,0,3867,0,1,0,232,15,3,1,0,netbanking,d2c,disposable,0.0,0.0,1.0,0.46777214835136466,1,1,0,0.006263048016701462,0
pay_1sf9kruv13re9u,2026-05-18 09:41:38,2240.34,7.714829180275961,0.5086814661426227,9,0,0,0,2000,0,0,0,1751,15,0,0,1,card,edtech,corporate,1.0,1.0,1.0,1.6002428571428573,1,1,0,0.010587102983638113,0
pay_e8ufv9z232u5xs,2026-05-18 09:42:48,3894.88,8.267674863466716,2.509312768575607,9,0,0,0,3150,0,1,0,130,15,4,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,1,1,0,0.008255933952528379,0
pay_6i8ecbti9yt5rb,2026-05-18 09:59:44,8728.31,9.074441607909309,0.5843857773266639,9,0,0,1,4185,0,0,0,244,14,2,1,0,netbanking,travel,disposable,0.0,0.0,0.0,1.0,1,1,0,0.02125506072874494,0
pay_wwlp0frkskweq9,2026-05-18 10:01:28,575.0,6.3561076606958915,1.241364421416235,10,0,0,0,1626,0,0,0,1151,5,0,0,0,upi,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.004470938897168405,0
pay_av3iybdp042vhn,2026-05-18 10:03:33,1675.0,7.424165281042028,4.728165753966014,10,0,0,0,842,0,1,0,2062,3,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.004273504273504274,0
pay_vzp2kq809041sd,2026-05-18 10:05:32,956.0,6.863803391452954,2.2149625819605663,10,0,0,0,3468,0,0,0,120,3,0,0,0,card,gaming,personal,0.0,1.0,1.0,0.6393750710602524,1,1,0,0.008183306055646482,0
pay_ey7p55ddej6ctz,2026-05-18 10:05:44,159.0,5.075173815233827,0.6118443837303267,10,0,0,1,1434,0,1,0,306,2,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.004301075268817204,0
pay_ymk9h7985dg27n,2026-05-18 10:08:09,2279.38,7.7320973747278074,0.5175457119437993,10,0,0,0,2135,0,0,0,828,15,0,0,1,card,edtech,personal,0.0,0.0,2.0,2.730466761300679,1,1,0,0.010587102983638113,0
pay_7rz83a80n5f1k4,2026-05-18 10:09:23,577.62,6.3606459581389,0.4776916779000819,10,0,0,1,2456,0,0,0,642,21,5,1,0,upi,d2c,disposable,0.0,0.0,1.0,2.7486735349401603,1,1,0,0.003453038674033149,0
pay_o0u1redn3zm7sh,2026-05-18 10:09:55,434.0,6.075346031088684,1.0055374064549014,10,0,0,0,2695,0,1,0,495,3,0,0,1,upi,gaming,personal,0.0,0.0,1.0,0.1564211983161294,1,1,0,0.008183306055646482,0
